Sample	Mapping Rate	Unique Rate of Mapped	Duplicate Rate of Mapped	Duplicate Rate of Mapped, excluding Globins	Base Mismatch	End 1 Mapping Rate	End 2 Mapping Rate	End 1 Mismatch Rate	End 2 Mismatch Rate	Expression Profiling Efficiency	High Quality Rate	Exonic Rate	Intronic Rate	Intergenic Rate	Intragenic Rate	Ambiguous Alignment Rate	High Quality Exonic Rate	High Quality Intronic Rate	High Quality Intergenic Rate	High Quality Intragenic Rate	High Quality Ambiguous Alignment Rate	Discard Rate	rRNA Rate	Chimeric Alignment Rate	End 1 Sense Rate	End 2 Sense Rate	Avg. Splits per Read	Alternative Alignments	Chimeric Reads	Duplicate Reads	End 1 Antisense	End 2 Antisense	End 1 Bases	End 2 Bases	End 1 Mapped Reads	End 2 Mapped Reads	End 1 Mismatches	End 2 Mismatches	End 1 Sense	End 2 Sense	Exonic Reads	Failed Vendor QC	High Quality Reads	Intergenic Reads	Intragenic Reads	Ambiguous Reads	Intronic Reads	Low Mapping Quality	Low Quality Reads	Mapped Duplicate Reads	Mapped Reads	Mapped Unique Reads	Mismatched Bases	Non-Globin Reads	Non-Globin Duplicate Reads	Reads excluded from exon counts	Reads used for Intron/Exon counts	rRNA Reads	Total Bases	Total Mapped Pairs	Total Read Number	Unique Mapping, Vendor QC Passed Reads	Unpaired Reads	Read Length	Genes Detected	Estimated Library Complexity	Genes used in 3' bias	Mean 3' bias	Median 3' bias	3' bias Std	3' bias MAD_Std	3' Bias, 25th Percentile	3' Bias, 75th Percentile	Median of Avg Transcript Coverage	Median of Transcript Coverage Std	Median of Transcript Coverage CV	Median Exon CV	Exon CV MAD
RP-2073_193CP_LS_R1_v3_RNA_OnPrem	0.990612	1	0	0	0.00207971	0.992501	0.988723	0.00202746	0.00213215	0.896547	0.916855	0.905044	0.0525964	0.0211894	0.95764	0.0211705	0.921342	0.0488167	0.0128572	0.970158	0.0169845	0	0.0143358	0	0.0147009	0.985819	0.430894	40256741	4373910	0	103196559	1484564	12646830241	12598700812	125216141	124739612	25640996	26862284	1539716	103199774	226220884	0	229173081	5296417	239367659	5291677	13146775	17203009	20782672	0	249955753	249955753	52503280	249936291	0	0	249955753	3583328	25245531053	124350355	292581327	252324586	0	101	24376	0	10231	0.538232	0.551724	0.305874	0.405437	0.271084	0.818182	0	0	0.920248	0.228381	0.231341
RP-2073_92AI_SM_R1_v2_RNA_OnPrem	0.984441	1	0	0	0.00339901	0.98616	0.982722	0.00326164	0.00353686	0.861419	0.90057	0.875034	0.0684202	0.0215083	0.943454	0.0350373	0.889536	0.0673643	0.0167491	0.9569	0.0263508	0	0.0108849	0	0.0163682	0.984296	0.384025	14797164	2104366	0	41306777	660074	4963233526	4945929499	49140926	48969599	16188258	17493080	687369	41372082	85850058	0	88355396	2110193	92562802	3437530	6712744	7950117	9755129	0	98110525	98110525	33681338	98107048	0	0	98110525	1067925	9909163025	48721295	114458333	99661169	0	101	24535	0	8566	0.476721	0.454545	0.300021	0.390007	0.209877	0.737705	0	0	0.866057	0.233131	0.224097
RP-2073_INMR_GB_408_R1_v2_RNA_OnPrem	0.989878	1	0	0	0.00179735	0.991349	0.988407	0.00187719	0.00171727	0.872968	0.921199	0.881894	0.0674043	0.0264367	0.949299	0.0242645	0.896088	0.063732	0.0184723	0.95982	0.0217082	0	0.0138863	0	0.0180483	0.982815	0.416669	13515715	1693365	0	37683597	660248	4627329241	4613598897	45815141	45679197	8686386	7922783	692626	37759285	80688352	0	84284475	2418810	86855464	2220064	6167112	5938374	7209863	0	91494338	91494338	16609169	91483476	0	0	91494338	1270518	9240928138	45528898	105945607	92429892	0	101	23981	0	8716	0.501237	0.5	0.297595	0.381882	0.243243	0.757576	0	0	0.955152	0.271748	0.267045
RP-2073_INMR_GI_456_R1_v2_RNA_OnPrem	0.988368	1	0	0	0.00175622	0.990321	0.986415	0.00171605	0.00179654	0.911486	0.906103	0.922213	0.0409168	0.0171831	0.96313	0.0196869	0.935538	0.0371887	0.010538	0.972727	0.016735	0	0.0154927	0	0.0128086	0.987602	0.43339	12020803	2718683	0	37342849	468323	4508585359	4490806733	44639459	44463433	7736980	8067895	484515	37304249	82171861	0	80736372	1531064	85817665	1754163	3645804	6110238	8366520	0	89102892	89102892	15804875	89095588	0	0	89102892	1380447	8999392092	44218161	102172340	90151537	0	101	20964	0	6361	0.442629	0.4	0.302819	0.376997	0.173913	0.7	0	0	0.968006	0.267019	0.262694
RP-2073_INMR_HW_389_R1_v3_RNA_OnPrem	0.990101	1	0	0	0.002298	0.992206	0.987996	0.00212991	0.0024668	0.867033	0.921217	0.875701	0.0729147	0.0240378	0.948616	0.0273463	0.891761	0.069483	0.0155407	0.961244	0.0232154	0	0.0206454	0	0.0180998	0.982562	0.363169	32846693	2556025	0	89512373	1588849	10853536659	10807480053	107460759	107004753	23117076	26659845	1650019	89526350	187807720	0	197569369	5155279	203445403	5864830	15637683	14914965	16896143	0	214465512	214465512	49776921	214420854	0	0	214465512	4427722	21661016712	106708584	249456411	216609718	0	101	25568	0	11189	0.533765	0.55	0.301714	0.389182	0.272727	0.8	0	0	0.871175	0.209841	0.208081
RP-2073_INMR_HZ_401_R1_v3_RNA_OnPrem	0.990136	1	0	0	0.00206418	0.992023	0.988249	0.00195238	0.0021764	0.902339	0.924972	0.911328	0.0479593	0.0193904	0.959288	0.021322	0.925598	0.0446812	0.0121868	0.970279	0.0175342	0	0.0138993	0	0.0143344	0.98621	0.410301	33024566	2967448	0	94871022	1327364	11587213385	11543137389	114724885	114288489	22622691	25122438	1379695	94926516	208706383	0	211830904	4440651	219689693	4883030	10983310	15051183	17182470	0	229013374	229013374	47745129	228985320	0	0	229013374	3183124	23130350774	113996828	264319414	231294848	0	101	25103	0	11180	0.525208	0.534483	0.304357	0.397064	0.258974	0.8	0	0	0.887617	0.210811	0.21122
RP-2073_INMR_IG_561_R1_v3_RNA_OnPrem	0.991344	1	0	0	0.00229702	0.993427	0.989262	0.00216365	0.00243095	0.890141	0.923182	0.897913	0.0575284	0.0216104	0.955441	0.0229484	0.912506	0.0543006	0.0142564	0.966807	0.0189367	0	0.0135337	0	0.0166797	0.984035	0.411979	34680827	2898364	0	94558911	1533454	11628691358	11579928861	115135558	114652761	25160416	28150172	1603966	94520487	206329878	0	212136492	4965828	219549224	5273267	13219346	15202120	17651827	0	229788319	229788319	53310588	229750272	0	0	229788319	3109882	23208620219	114380572	266475453	231794626	0	101	25439	0	11113	0.552105	0.578431	0.304481	0.394391	0.289474	0.831579	0	0	0.911701	0.222986	0.225045
RP-2073_INMR_IK_581_R1_v3_RNA_OnPrem	0.990841	1	0	0	0.00224525	0.992735	0.988947	0.00213561	0.00235531	0.844539	0.913352	0.852345	0.0893886	0.0323958	0.941734	0.0258704	0.869846	0.0859416	0.0210641	0.955787	0.0231485	0	0.0159454	0	0.0191756	0.981723	0.378695	38279951	3120473	0	86189364	1608537	10591508622	10551095593	104866422	104466293	22619303	24851073	1685047	86400855	178423725	0	191194446	6781510	197135678	5415527	18711953	15522674	18138269	0	209332715	209332715	47470376	209237909	0	0	209332715	3337894	21142604215	104154693	249547618	211267667	0	101	27436	0	12286	0.541893	0.558252	0.29939	0.390185	0.285714	0.811765	0	0	0.838275	0.200561	0.197423
RP-2073_INMR_IV_615_R1_v3_RNA_OnPrem	0.991857	1	0	0	0.0021121	0.993948	0.989767	0.00199173	0.00223298	0.894694	0.921022	0.902039	0.0610557	0.0196196	0.963095	0.0172856	0.921189	0.0548712	0.00899791	0.976061	0.0149414	0	0.00507995	0	0.0108894	0.989466	0.413211	27611355	2668217	0	69791420	742199	8216837729	8182274822	81354829	81012622	16365713	18270896	768351	69715743	146461785	0	149543991	3185587	156375246	2806618	9913461	10407672	12823460	0	162367451	162367451	34636609	162367405	0	0	162367451	824819	16399112551	80790965	191311743	163700388	0	101	22840	0	10394	0.4955	0.498182	0.309437	0.411053	0.215385	0.769231	0	0	0.883515	0.189466	0.18996
SRPK3_EM__1	0.989787	1	0	0	0.00240811	0.992051	0.987523	0.00218472	0.00263253	0.945216	0.949348	0.95497	0.0191934	0.00987708	0.974163	0.0159599	0.961139	0.0177882	0.00811611	0.978927	0.0129566	0	0.0232441	0	0.0128363	0.987958	0.444853	4530100	231935	0	27806493	338507	3309098855	3293997335	32763355	32613835	7229462	8671533	361575	27771804	62433231	0	62065693	645736	63688042	1043412	1254811	3209144	3311497	0	65377190	65377190	15900995	65352486	0	0	65377190	1519634	6603096190	32555926	70581885	66051785	0	101	18582	0	4343	0.455479	0.423913	0.312426	0.398922	0.169173	0.714286	0	0	1.00693	0.267814	0.263843
SRPK3_JAP_1	0.990801	1	0	0	0.00246947	0.993141	0.988461	0.00209892	0.00284177	0.95236	0.946688	0.961202	0.0150638	0.00836284	0.976266	0.015371	0.967353	0.0136482	0.00691058	0.981001	0.0120883	0	0.0176378	0	0.00999924	0.990657	0.449019	4518905	258135	0	29019932	273292	3416063208	3399966434	33822408	33663034	7170044	9661913	293108	28977019	64867167	0	63887662	564370	65883753	1037319	1016586	3394598	3597780	0	67485442	67485442	16831957	67479637	0	0	67485442	1190293	6816029642	33604447	72630920	68112015	0	101	19027	0	4988	0.458069	0.428571	0.316359	0.412903	0.171757	0.738095	0	0	0.960119	0.241794	0.233831
SRPK3_USA_1	0.969485	1	0	0	0.00389577	0.97227	0.9667	0.00350679	0.00428699	0.912265	0.93498	0.940979	0.0242851	0.0159612	0.965264	0.0187746	0.953778	0.0210178	0.0100833	0.974795	0.0151213	0	0.0288586	0	0.0160029	0.985091	0.366266	16401629	280323	0	66628154	1008834	7973687501	7928001969	78947401	78495069	27962013	33987263	1083587	66659168	148150088	0	147205504	2512966	151973587	2955917	3823499	12557105	10236966	0	157442470	157442470	61949276	157410819	0	0	157442470	4543575	15901689470	78259145	178799682	162398053	0	101	23354	0	11422	0.664915	0.739726	0.28243	0.290644	0.467593	0.909091	0	0	1.25769	0.402723	0.397661
SWE_36223_1	0.990894	1	0	0	0.00288688	0.992819	0.988969	0.0026344	0.00314034	0.884271	0.889124	0.892397	0.0512965	0.0397618	0.943693	0.0165449	0.944604	0.0358638	0.00703143	0.980468	0.0125007	0	0.00639244	0	0.0232748	0.978955	0.414327	54206869	787222	0	50627246	1087219	6158119480	6134239848	60971480	60735048	16222945	19263617	1206417	50574405	108610523	0	108212236	4839272	114853637	2013619	6243114	12536659	13494292	0	121706528	121706528	35486562	121706526	0	0	121706528	778002	12292359328	60549998	177031854	122824985	0	101	21670	0	9406	0.465892	0.447761	0.308132	0.401768	0.1875	0.733333	0	0	0.877878	0.172504	0.168297
SWE_36326_1	0.989558	1	0	0	0.00294888	0.991453	0.987663	0.00279238	0.00310598	0.903744	0.914272	0.91328	0.0451022	0.0254103	0.958382	0.0162074	0.944027	0.0355403	0.00748599	0.979567	0.0129472	0	0.00526462	0	0.0155737	0.985639	0.411448	31154742	1067841	0	52316864	761174	6241533663	6217671403	61797363	61561103	17428758	19311950	827659	52242050	112660842	0	112783136	3134570	118224575	1999321	5563733	9362649	10575330	0	123358466	123358466	36740708	123358445	0	0	123358466	649436	12459205066	61342260	155814898	124660156	0	101	21886	0	9525	0.481387	0.467742	0.312533	0.41645	0.198347	0.761905	0	0	0.881905	0.175467	0.173448
T1244	0.987677	1	0	0	0.00297049	0.988978	0.986376	0.00276174	0.00317979	0.874977	0.923068	0.885894	0.0663651	0.0290301	0.952259	0.0187109	0.902599	0.0642566	0.0181073	0.966856	0.0150372	0	0.0113067	0	0.500115	0.504098	0.256649	10882699	320435	0	14135503	13979982	2568403204	2561644600	33794779	33705850	7093256	8145492	14142001	14211025	59798398	0	62307661	1959552	64278081	1262996	4479683	4941674	5192968	0	67500629	67500629	15238748	67477614	0	0	67500629	763208	5130047804	33525315	79225504	68342805	0	76	23553	0	5043	0.551046	0.564103	0.296183	0.35808	0.329897	0.811321	0	0	0.882667	0.247906	0.235242
T238	0.987212	1	0	0	0.00317396	0.988698	0.985726	0.00303668	0.00331166	0.90972	0.916988	0.921504	0.0381445	0.0211197	0.959649	0.0192314	0.940499	0.0356586	0.0111518	0.976158	0.0126904	0	0.0132016	0	0.500396	0.502143	0.287418	14008568	319290	0	17507413	17388771	3209286276	3199638836	42227451	42100511	9745585	10596114	17535196	17538460	77708592	0	77327768	1780979	80925236	1621747	3216644	6851680	7000194	0	84327962	84327962	20341699	84322608	0	0	84327962	1113268	6408925112	41887556	99428918	85420350	0	76	21507	0	4483	0.529429	0.530928	0.302371	0.373142	0.287402	0.794643	0	0	0.957598	0.268675	0.258509
T757	0.98378	1	0	0	0.0034918	0.985209	0.982351	0.00315257	0.00383202	0.831648	0.92086	0.845359	0.0977113	0.0318549	0.943071	0.0250744	0.861354	0.0953258	0.0209724	0.95668	0.0223479	0	0.0191945	0	0.502184	0.502408	0.176784	9150709	183682	0	12947395	12895098	2309019080	2302319984	30381830	30293684	7279352	8822537	13061000	13019917	51292610	0	55873664	1932814	57221295	1521405	5928685	4635778	4801850	0	60675514	60675514	16101889	60670021	0	0	60675514	1164639	4611339064	30063535	70826592	61675883	0	76	24207	0	6511	0.666591	0.74	0.278748	0.278041	0.497537	0.903817	0	0	0.958887	0.298394	0.280707
T850	0.985875	1	0	0	0.00336141	0.987509	0.984241	0.00312716	0.00359644	0.867143	0.922641	0.879567	0.0700052	0.0312419	0.949572	0.0191857	0.896503	0.0679228	0.0196172	0.964425	0.0159575	0	0.0176758	0	0.502987	0.500904	0.267251	10665115	252661	0	13108959	13108922	2431972412	2423924392	31999637	31893742	7605167	8717503	13266504	13156431	56198521	0	58950635	1996150	60671392	1225837	4472871	4797410	4942744	0	63893379	63893379	16322670	63845472	0	0	63893379	1129367	4855896804	31708370	75473940	64808825	0	76	22861	0	4801	0.597678	0.641304	0.296703	0.357758	0.37931	0.866242	0	0	0.95809	0.293292	0.283466
T892	0.984359	1	0	0	0.00329624	0.986469	0.982249	0.00294217	0.00365182	0.896475	0.914555	0.91072	0.0485618	0.026977	0.959282	0.0137409	0.931544	0.0458484	0.0108627	0.977392	0.0117449	0	0.0116834	0	0.499471	0.502733	0.244801	11584886	280816	0	13540124	13385964	2406399400	2396104592	31663150	31527692	7080040	8750144	13511522	13533113	57549175	0	57791495	1704702	60617839	868301	3068664	5207409	5399347	0	63190842	63190842	15830184	63187895	0	0	63190842	738281	4802503992	31318278	75779812	64194926	0	76	21930	0	6070	0.654382	0.732558	0.295142	0.303847	0.461538	0.909677	0	0	1.03795	0.297498	0.288227
TOP_MAAC031_F_Muscle1	0.941715	1	0	0	0.00571528	0.951503	0.931928	0.004858	0.00659055	0.853232	0.874521	0.90604	0.0415724	0.0227884	0.947613	0.0295988	0.932799	0.0378711	0.0113685	0.97067	0.0179612	0	0.0279279	0	0.500605	0.504592	0.267056	37569607	1703435	0	42006667	40777762	7447131092	7293921552	97988567	95972652	36178198	48070986	42108434	41533672	175736692	0	169623233	4420069	183800125	5741025	8063433	28107270	24337986	0	193961219	193961219	84249184	193197786	0	0	193961219	5416926	14741052644	94625665	243535459	205965852	0	76	26916	0	9931	0.676236	0.77037	0.290816	0.268301	0.5	0.92	0	0	1.11687	0.328749	0.326907
UC223-1RNA	0.978054	1	0	0	0.00264459	0.974101	0.982006	0.00239619	0.00289098	0.879589	0.90851	0.899327	0.0533816	0.0267043	0.952708	0.0205875	0.919355	0.0495849	0.0149115	0.96894	0.0161486	0	0.0185191	0	0.497972	0.497383	0.239971	11714076	309896	0	14321093	14454755	2591537452	2612566272	34099177	34375872	6209810	7552885	14205410	14304226	61581430	0	62210249	1828578	65236739	1409732	3655309	6138275	6264800	0	68475049	68475049	13762695	68460829	0	0	68475049	1268096	5204103724	33813119	81725633	70011557	0	76	22481	0	4400	0.587238	0.619048	0.295057	0.353	0.375	0.850746	0	0	0.972883	0.321859	0.299397
UC305-1M	0.970159	1	0	0	0.00630758	0.972833	0.967485	0.00570339	0.00691511	0.900133	0.888105	0.927821	0.0208016	0.0260062	0.948622	0.0253714	0.964642	0.0137263	0.00840957	0.978369	0.0132217	0	0.0142828	0	0.499037	0.505452	0.276965	29874034	205264	0	24974922	24515844	4417561712	4393277204	58125812	57806279	25195082	30380010	24878894	25056420	107564200	0	102959900	3014951	109975775	2941365	2411575	13964289	12972191	0	115932091	115932091	55575092	115919666	0	0	115932091	1655837	8810838916	57336273	149372095	119498061	0	76	21947	0	5951	0.571293	0.6	0.301232	0.364948	0.340782	0.833648	0	0	0.966985	0.254456	0.24456
UC316-1M	0.969955	1	0	0	0.00675462	0.972422	0.967489	0.00607794	0.00743475	0.880967	0.922614	0.908256	0.0502851	0.0200468	0.958541	0.0214125	0.921591	0.0476862	0.0138815	0.969278	0.0168409	0	0.0150374	0	0.500354	0.504173	0.243033	10012836	104397	0	21089172	20814257	3757382468	3738318932	49439243	49188407	22837137	27793456	21119050	21164628	89579121	0	90995220	1977169	94538618	2111863	4959497	8341094	7632430	0	98627650	98627650	50630593	98623052	0	0	98627650	1483107	7495701400	48733296	111695499	101682663	0	76	23865	0	7290	0.684899	0.777778	0.286264	0.258188	0.5	0.924439	0	0	1.05093	0.301885	0.292679
UC368-1M	0.968142	1	0	0	0.00645438	0.97	0.966285	0.00600354	0.00690696	0.871107	0.891144	0.899772	0.0467786	0.0195693	0.94655	0.0338806	0.925293	0.0456734	0.0120093	0.970967	0.0170241	0	0.0196241	0	0.500732	0.503147	0.258789	23696502	165661	0	28796799	28545522	5112499480	5092920208	67269730	67012108	30693074	35176602	28881238	28907130	120822975	0	119664518	2627804	127104488	4549546	6281513	16194330	14617320	0	134281838	134281838	65869676	134247714	0	0	134281838	2635164	10205419688	66438349	162397033	138700531	0	76	23826	0	7193	0.629627	0.69697	0.293097	0.316589	0.423892	0.882353	0	0	0.962315	0.270934	0.254832
UC393-1M	0.970078	1	0	0	0.0062456	0.972387	0.967769	0.00575818	0.00673535	0.893498	0.900154	0.921058	0.028721	0.0341215	0.949779	0.0160992	0.959207	0.0197378	0.0102693	0.978945	0.0107855	0	0.01478	0	0.497019	0.505938	0.27198	33011021	112200	0	25156562	24586525	4534729316	4513194184	59667491	59384134	26111803	30397949	24858365	25177526	109653488	0	107164813	4062222	113072765	1916638	3419277	13010861	11886812	0	119051625	119051625	56509752	119040963	0	0	119051625	1759582	9047923500	58893532	155734801	122723780	0	76	23725	0	7557	0.620313	0.675676	0.295254	0.33007	0.409091	0.87535	0	0	0.972065	0.253305	0.239807
UC84-1RNA	0.98458	1	0	0	0.00236546	0.984248	0.984913	0.00208966	0.00264106	0.917675	0.910468	0.932047	0.030919	0.0227656	0.962966	0.0142685	0.954981	0.0262557	0.00818106	0.981237	0.0105821	0	0.014365	0	0.498248	0.500259	0.282078	9940177	604848	0	11391484	11351312	2038469112	2039847752	26821962	26840102	4259717	5387369	11311942	11363091	50015555	0	48857581	1221651	51674734	765679	1659179	4310736	4804483	0	53662064	53662064	9647086	53658060	0	0	53662064	770856	4078316864	26578888	64442647	54502470	0	76	19167	0	3230	0.551152	0.5625	0.311974	0.396875	0.299065	0.833333	0	0	1.02725	0.331201	0.315608
UWA_FAM7_PT_D16-1243_2	0.981325	1	0	0	0.00285618	0.985632	0.977018	0.00243641	0.00327965	0.896215	0.897679	0.91327	0.0359192	0.032595	0.949189	0.0182159	0.95085	0.0260903	0.00951485	0.97694	0.0135452	0	0.0172218	0	0.0244192	0.977414	0.445609	58493183	698078	0	66602237	1528440	8431208916	8357519720	83477316	82747720	20541923	27409714	1667085	66143919	151808314	0	149216778	5418111	157778981	3027944	5970667	17377601	17008258	0	166225036	166225036	47951637	165959963	0	0	166225036	2862692	16788728636	82518140	227881515	169388332	0	101	22809	0	8591	0.465416	0.442623	0.300925	0.378245	0.2	0.718593	0	0	0.970148	0.256848	0.250343
VCGS_DLS_FAM1_1_R1	0.991434	1	0	0	0.00306843	0.993488	0.989381	0.00252338	0.00361575	0.930681	0.935093	0.938722	0.0311386	0.0156258	0.96986	0.014514	0.95504	0.0263015	0.00742256	0.981341	0.0112364	0	0.013574	0	0.010904	0.989409	0.37972	19589156	305518	0	62270312	666307	7258425196	7228416884	71865596	71568484	18315783	26136115	686479	62246645	134644672	0	134124184	2241268	139111011	2081801	4466339	8676876	9309896	0	143434080	143434080	44451898	143430477	0	0	143434080	1946978	14486842080	71441591	164262449	144673293	0	101	22021	0	9944	0.605369	0.666667	0.306932	0.360523	0.36	0.880342	0	0	1.01956	0.219307	0.219459
VCGS_FAM11_32_2	0.986416	1	0	0	0.00337005	0.988791	0.984042	0.00287371	0.00386879	0.892746	0.919021	0.905039	0.0562383	0.0203307	0.961278	0.0183916	0.926034	0.051094	0.00800515	0.977128	0.0148666	0	0.00415537	0	0.0135898	0.987381	0.452328	16724407	803050	0	38010783	484738	4496048532	4474453520	44515332	44301520	12920342	17310718	523676	37928974	80382748	0	81624567	1805710	85377655	1633487	4994907	6537797	7192285	0	88816852	88816852	30231060	88816835	0	0	88816852	369067	8970502052	44132099	106764320	90039913	0	101	21098	0	7929	0.400483	0.333333	0.305523	0.351508	0.132964	0.650794	0	0	0.889581	0.20006	0.194006
VCGS_FAM12_36_2	0.987329	1	0	0	0.0031345	0.989382	0.985277	0.00273614	0.00353453	0.874423	0.875989	0.885645	0.0529621	0.044208	0.938607	0.0171853	0.942678	0.0377248	0.00761971	0.980403	0.0119774	0	0.00294825	0	0.0254648	0.977555	0.447994	51440942	703260	0	43424600	995407	5327170058	5305065501	52744258	52525401	14575873	18750889	1134692	43353581	93231507	0	92215078	4653762	98806806	1809091	5575299	12569845	13054581	0	105269659	105269659	33326762	105269637	0	0	105269659	310361	10632235559	52323594	158061556	106620614	0	101	21633	0	8595	0.394318	0.322981	0.303698	0.344814	0.126126	0.631579	0	0	0.924982	0.211747	0.206144
VCGS_FAM147_459_2	0.98997	1	0	0	0.00223744	0.991696	0.988245	0.0021351	0.00234014	0.945061	0.93206	0.954636	0.0216841	0.010482	0.97632	0.0131984	0.966151	0.0188696	0.00527931	0.985021	0.00969964	0	0.00286381	0	0.00791929	0.992223	0.510712	14194344	1376851	0	53136190	415502	6183205052	6161691143	61219852	61006843	13201746	14419208	424160	53011343	116681953	0	113922587	1281176	119332328	1613191	2650375	7369633	8304108	0	122226695	122226695	27620954	122226686	0	0	122226695	350034	12344896195	60863383	137659358	123465014	0	101	20493	0	9212	0.405128	0.34	0.312432	0.370817	0.120419	0.662791	0	0	0.895185	0.17322	0.165796
VCGS_FAM148_462_2	0.993299	1	0	0	0.00236556	0.99517	0.991429	0.00216419	0.00256769	0.935785	0.942592	0.942098	0.0339692	0.00945504	0.976067	0.0144777	0.950651	0.0318604	0.00593333	0.982512	0.0115552	0	0.00238754	0	0.00829898	0.991999	0.470579	12733940	1071862	0	63664537	512147	7398546132	7370735075	73252932	72977575	16011832	18925726	532772	63496469	137763466	0	137835758	1382616	142730804	2117087	4967338	7221945	8394749	0	146230507	146230507	34937558	146230501	0	0	146230507	349131	14769281207	72860831	159950900	147216960	0	101	21708	0	10181	0.433852	0.392157	0.311271	0.393477	0.14992	0.7	0	0	0.837842	0.159433	0.151167
VCGS_FAM149_465_2	0.991084	1	0	0	0.00229713	0.992321	0.989847	0.00217587	0.0024187	0.92515	0.935147	0.933472	0.0348763	0.0162489	0.968348	0.0154027	0.949655	0.0309763	0.00749254	0.980631	0.0118764	0	0.00415376	0	0.0116158	0.98906	0.448436	22031384	468667	0	63513059	702198	7512738146	7494007393	74383546	74198093	16346726	18125750	746425	63485789	138696830	0	138945734	2414284	143878802	2288553	5181972	9556626	9635905	0	148581639	148581639	34472476	148581599	0	0	148581639	617172	15006745539	74103699	171949627	149918243	0	101	22235	0	10174	0.422647	0.370667	0.30831	0.376003	0.146304	0.674194	0	0	0.815412	0.167069	0.158155
VCGS_FAM150_468_2	0.99144	1	0	0	0.00246248	0.992985	0.989896	0.00224822	0.0026774	0.937492	0.938766	0.945586	0.0290911	0.0110705	0.974677	0.0142527	0.956383	0.0264543	0.00599361	0.982838	0.0111687	0	0.0037264	0	0.00836832	0.992073	0.469979	17283860	897028	0	66975267	534782	7804818733	7780542777	77275433	77035077	17546925	20831655	565200	66930963	145913813	0	144861535	1708297	150402873	2199340	4489060	8808987	9448975	0	154310510	154310510	38378580	154310490	0	0	154310510	575022	15585361510	76916224	172926617	155642757	0	101	21791	0	10030	0.426016	0.375	0.309716	0.3799	0.147849	0.685841	0	0	0.830019	0.165734	0.157127
VCGS_FAM1_1_2	0.987409	1	0	0	0.00331278	0.989646	0.985171	0.00281664	0.00381119	0.905956	0.915852	0.917508	0.043693	0.0202353	0.961201	0.0185632	0.941329	0.0375729	0.0065421	0.978902	0.0145561	0	0.0045389	0	0.0143854	0.986999	0.457041	21350491	906031	0	43778011	575323	5202593729	5179068001	51510829	51277901	14653816	19738387	638958	43678153	94309526	0	94139298	2079964	98800676	1908090	4491150	7843416	8649432	0	102788730	102788730	34392203	102788644	0	0	102788730	466548	10381661730	51080416	125449988	104099497	0	101	21256	0	8859	0.402179	0.333333	0.307245	0.356284	0.130952	0.648148	0	0	0.912859	0.20226	0.194511
VCGS_FAM22_69_2	0.985898	1	0	0	0.00357372	0.987992	0.983803	0.00312475	0.00402461	0.898755	0.929252	0.911611	0.0484568	0.017628	0.960068	0.0223042	0.922423	0.0464744	0.0131175	0.968897	0.0179854	0	0.00597508	0	0.0112731	0.98911	0.463105	12327661	687358	0	49845925	547721	5800271228	5775678940	57428428	57184940	18124370	23244855	568325	49747258	104482810	0	106504749	2020399	110036609	2556360	5553799	7636204	8108619	0	114613368	114613368	41369225	114613245	0	0	114613368	684824	11575950168	56988296	128580442	116252781	0	101	22424	0	9612	0.392062	0.318043	0.302462	0.338026	0.127451	0.62963	0	0	0.933178	0.1934	0.19707
VCGS_FAM26_81_2	0.986983	1	0	0	0.00353975	0.989107	0.984859	0.00310363	0.00397776	0.870726	0.927595	0.88221	0.0734526	0.0207	0.955662	0.0236377	0.895686	0.0708511	0.0136699	0.966537	0.0197929	0	0.00567755	0	0.0120884	0.988254	0.439476	11166982	565364	0	37194855	441201	4362178486	4343443895	43189886	43004395	13538593	17277173	455129	37120722	76041428	0	79953418	1784223	82372622	2037436	6331194	5683093	6240863	0	86194281	86194281	30815766	86194092	0	0	86194281	489372	8705622381	42840116	98498094	87331112	0	101	21416	0	8707	0.395323	0.324798	0.303088	0.341014	0.130719	0.637255	0	0	0.904957	0.191049	0.191736
VCGS_FAM27_84_2	0.987922	1	0	0	0.00332831	0.990492	0.985352	0.00274412	0.00391556	0.933846	0.929162	0.945263	0.025563	0.0170145	0.970826	0.0121595	0.965213	0.0198273	0.00589006	0.98504	0.00907004	0	0.00220908	0	0.0115621	0.989108	0.458969	14097720	569710	0	36569742	400986	4259989413	4237880109	42178113	41959209	11689920	16593661	427770	36413156	79531902	0	78177238	1431551	81682707	1023064	2150805	5354707	5960084	0	84137322	84137322	28283581	84137311	0	0	84137322	185866	8497869522	41825010	99263691	85165971	0	101	19672	0	7455	0.422972	0.367647	0.308959	0.370295	0.147155	0.680412	0	0	0.891446	0.181262	0.172865
VCGS_FAM29_90_R1	0.98944	1	0	0	0.00176796	0.991366	0.987514	0.00170148	0.00183469	0.926168	0.907819	0.936053	0.0287927	0.0232251	0.964846	0.0119288	0.963752	0.0219909	0.00614763	0.985743	0.00810903	0	0.00208606	0	0.0154017	0.986044	0.4742	23939099	1511713	0	39321748	555763	4668317869	4650180188	46220969	46041388	7943029	8531660	615095	39267819	86362498	0	83757500	2142801	89018976	1100580	2656478	7498285	8504857	0	92262357	92262357	16474689	92262325	0	0	92262357	192465	9318498057	45913653	117186175	93247076	0	101	19800	0	8074	0.423498	0.373494	0.303844	0.363665	0.153846	0.666667	0	0	0.905495	0.205042	0.193127
